"","season","team.home","team.alien","diff.score"
"22404",2006,1207,1385,23
"22405",2006,1452,1207,7
"22406",2006,1207,1452,-13
"22407",2006,1208,1246,-14
"22408",2006,1246,1208,7
"22409",2006,1376,1208,-3
"22410",2006,1208,1376,1
"22411",2006,1397,1208,13
"22412",2006,1208,1397,-5
"22413",2006,1435,1208,-1
"22414",2006,1208,1435,-17
"22415",2006,1220,1209,16
"22416",2006,1209,1220,-6
"22417",2006,1318,1209,26
"22418",2006,1209,1318,-14
"22419",2006,1209,1330,-15
"22420",2006,1330,1209,19
"22421",2006,1406,1209,4
"22422",2006,1209,1406,-1
"22423",2006,1209,1418,15
"22424",2006,1418,1209,6
"22425",2006,1209,1423,-12
"22426",2006,1423,1209,12
"22427",2006,1433,1209,13
"22428",2006,1209,1433,-11
"22429",2006,1209,1456,9
"22430",2006,1456,1209,17
"22431",2006,1210,1268,-12
"22432",2006,1268,1210,3
"22433",2006,1210,1301,3
"22434",2006,1301,1210,9
"22435",2006,1210,1448,15
"22436",2006,1448,1210,15
"22437",2006,1211,1337,29
"22438",2006,1337,1211,-10
"22439",2006,1211,1339,17
"22440",2006,1339,1211,-14
"22441",2006,1362,1211,-9
"22442",2006,1211,1362,3
"22443",2006,1365,1211,-13
"22444",2006,1211,1365,14
"22445",2006,1388,1211,-8
"22446",2006,1211,1388,1
"22447",2006,1238,1212,-4
"22448",2006,1212,1238,6
"22449",2006,1290,1212,-5
"22450",2006,1212,1290,-9
"22451",2006,1212,1341,7
"22452",2006,1341,1212,4
"22453",2006,1212,1380,5
"22454",2006,1380,1212,15
"22455",2006,1212,1411,2
"22456",2006,1411,1212,-12
"22457",2006,1214,1224,17
"22458",2006,1224,1214,-12
"22459",2006,1214,1271,9
"22460",2006,1271,1214,-12
"22461",2006,1288,1214,-31
"22462",2006,1214,1288,33
"22463",2006,1214,1299,12
"22464",2006,1299,1214,5
"22465",2006,1214,1313,-14
"22466",2006,1313,1214,1
"22467",2006,1214,1354,12
"22468",2006,1354,1214,-5
"22469",2006,1216,1263,4
"22470",2006,1263,1216,-7
"22471",2006,1216,1306,13
"22472",2006,1306,1216,8
"22473",2006,1216,1392,3
"22474",2006,1392,1216,-11
"22475",2006,1420,1216,-1
"22476",2006,1216,1420,6
"22477",2006,1436,1216,-9
"22478",2006,1216,1436,-2
"22479",2006,1217,1335,-13
"22480",2006,1335,1217,3
"22481",2006,1217,1343,-1
"22482",2006,1343,1217,27
"22483",2006,1463,1217,8
"22484",2006,1217,1463,-11
"22485",2006,1218,1225,20
"22486",2006,1225,1218,-4
"22487",2006,1256,1218,3
"22488",2006,1218,1256,-3
"22489",2006,1218,1305,4
"22490",2006,1305,1218,18
"22491",2006,1218,1308,5
"22492",2006,1308,1218,3
"22493",2006,1218,1363,15
"22494",2006,1363,1218,-1
"22495",2006,1218,1424,6
"22496",2006,1424,1218,6
"22497",2006,1218,1429,10
"22498",2006,1429,1218,11
"22499",2006,1219,1251,29
"22500",2006,1251,1219,3
"22501",2006,1421,1219,-19
"22502",2006,1219,1421,21
"22503",2006,1440,1219,-10
"22504",2006,1219,1440,1
"22505",2006,1220,1318,11
"22506",2006,1318,1220,16
"22507",2006,1330,1220,-8
"22508",2006,1220,1330,2
"22509",2006,1220,1406,12
"22510",2006,1406,1220,3
"22511",2006,1220,1423,5
"22512",2006,1423,1220,9
"22513",2006,1433,1220,-6
"22514",2006,1433,1220,23
"22515",2006,1221,1248,29
"22516",2006,1248,1221,-16
"22517",2006,1272,1222,7
"22518",2006,1272,1222,14
"22519",2006,1222,1349,3
"22520",2006,1349,1222,9
"22521",2006,1222,1394,3
"22522",2006,1394,1222,-8
"22523",2006,1416,1222,-7
"22524",2006,1222,1416,-10
"22525",2006,1222,1431,6
"22526",2006,1431,1222,6
"22527",2006,1224,1271,11
"22528",2006,1271,1224,1
"22529",2006,1224,1288,13
"22530",2006,1288,1224,4
"22531",2006,1313,1224,3
"22532",2006,1224,1313,-1
"22533",2006,1225,1256,-5
"22534",2006,1256,1225,25
"22535",2006,1225,1295,5
"22536",2006,1295,1225,7
"22537",2006,1225,1308,-10
"22538",2006,1308,1225,16
"22539",2006,1225,1340,-2
"22540",2006,1340,1225,33
"22541",2006,1225,1363,-4
"22542",2006,1363,1225,11
"22543",2006,1429,1225,25
"22544",2006,1225,1429,-38
"22545",2006,1226,1285,25
"22546",2006,1285,1226,4
"22547",2006,1286,1226,12
"22548",2006,1226,1286,-11
"22549",2006,1226,1295,4
"22550",2006,1295,1226,17
"22551",2006,1226,1319,-4
"22552",2006,1319,1226,8
"22553",2006,1340,1226,-2
"22554",2006,1226,1340,-7
"22555",2006,1226,1430,16
"22556",2006,1430,1226,-1
"22557",2006,1226,1451,7
"22558",2006,1451,1226,5
"22559",2006,1260,1227,14
"22560",2006,1227,1260,-3
"22561",2006,1227,1453,13
"22562",2006,1453,1227,6
"22563",2006,1454,1227,-8
"22564",2006,1227,1454,-23
"22565",2006,1227,1464,1
"22566",2006,1464,1227,-7
"22567",2006,1228,1231,12
"22568",2006,1231,1228,2
"22569",2006,1228,1234,12
"22570",2006,1234,1228,15
"22571",2006,1228,1276,5
"22572",2006,1276,1228,8
"22573",2006,1228,1277,10
"22574",2006,1277,1228,-7
"22575",2006,1228,1278,24
"22576",2006,1278,1228,-6
"22577",2006,1321,1228,-11
"22578",2006,1228,1321,16
"22579",2006,1229,1232,27
"22580",2006,1232,1229,10
"22581",2006,1283,1229,16
"22582",2006,1229,1283,-11
"22583",2006,1320,1229,13
"22584",2006,1229,1320,-15
"22585",2006,1356,1229,12
"22586",2006,1229,1356,-13
"22587",2006,1229,1455,-9
"22588",2006,1455,1229,7
"22589",2006,1234,1231,13
"22590",2006,1231,1234,-3
"22591",2006,1231,1276,7
"22592",2006,1276,1231,-2
"22593",2006,1231,1277,7
"22594",2006,1277,1231,14
"22595",2006,1231,1336,4
"22596",2006,1336,1231,3
"22597",2006,1231,1345,13
"22598",2006,1345,1231,-11
"22599",2006,1283,1232,19
"22600",2006,1232,1283,-22
"22601",2006,1232,1320,1
"22602",2006,1320,1232,27
"22603",2006,1356,1232,-9
"22604",2006,1232,1356,-6
"22605",2006,1455,1232,4
"22606",2006,1232,1455,-19
"22607",2006,1233,1259,18
"22608",2006,1259,1233,-16
"22609",2006,1233,1264,-19
"22610",2006,1264,1233,4
"22611",2006,1265,1233,-3
"22612",2006,1233,1265,-6
"22613",2006,1233,1310,18
"22614",2006,1310,1233,-2
"22615",2006,1233,1351,21
"22616",2006,1351,1233,-4
"22617",2006,1373,1233,-7
"22618",2006,1233,1373,-6
"22619",2006,1389,1233,-8
"22620",2006,1233,1389,-4
"22621",2006,1234,1277,12
"22622",2006,1277,1234,30
"22623",2006,1234,1278,4
"22624",2006,1278,1234,13
"22625",2006,1336,1234,-4
"22626",2006,1234,1336,27
"22627",2006,1234,1458,15
"22628",2006,1458,1234,14
"22629",2006,1235,1242,-10
"22630",2006,1242,1235,13
"22631",2006,1235,1243,2
"22632",2006,1243,1235,3
"22633",2006,1281,1235,-24
"22634",2006,1235,1281,7
"22635",2006,1304,1235,-13
"22636",2006,1235,1304,-10
"22637",2006,1236,1255,2
"22638",2006,1255,1236,1
"22639",2006,1236,1295,8
"22640",2006,1295,1236,12
"22641",2006,1355,1236,-20
"22642",2006,1236,1355,21
"22643",2006,1394,1236,6
"22644",2006,1236,1394,-15
"22645",2006,1410,1236,-5
"22646",2006,1236,1410,1
"22647",2006,1236,1434,-6
"22648",2006,1434,1236,16
"22649",2006,1282,1237,-6
"22650",2006,1237,1282,36
"22651",2006,1324,1237,-1
"22652",2006,1237,1324,15
"22653",2006,1237,1331,5
"22654",2006,1331,1237,10
"22655",2006,1237,1381,1
"22656",2006,1381,1237,21
"22657",2006,1434,1237,-5
"22658",2006,1237,1434,8
"22659",2006,1442,1237,-6
"22660",2006,1237,1442,7
"22661",2006,1238,1252,9
"22662",2006,1252,1238,13
"22663",2006,1290,1238,-10
"22664",2006,1238,1290,6
"22665",2006,1238,1341,11
"22666",2006,1341,1238,-13
"22667",2006,1380,1238,15
"22668",2006,1238,1380,-12
"22669",2006,1238,1411,21
"22670",2006,1411,1238,2
"22671",2006,1244,1239,24
"22672",2006,1239,1244,-4
"22673",2006,1239,1252,-8
"22674",2006,1252,1239,23
"22675",2006,1273,1239,9
"22676",2006,1239,1273,-3
"22677",2006,1239,1316,17
"22678",2006,1316,1239,12
"22679",2006,1391,1239,12
"22680",2006,1239,1391,-15
"22681",2006,1287,1240,-23
"22682",2006,1240,1287,9
"22683",2006,1240,1293,-19
"22684",2006,1293,1240,6
"22685",2006,1359,1240,-1
"22686",2006,1240,1359,-21
"22687",2006,1240,1369,10
"22688",2006,1369,1240,-13
"22689",2006,1240,1398,2
"22690",2006,1398,1240,3
"22691",2006,1399,1240,-6
"22692",2006,1240,1399,-12
"22693",2006,1404,1240,-9
"22694",2006,1240,1404,5
"22695",2006,1241,1318,-3
"22696",2006,1318,1241,22
"22697",2006,1330,1241,18
"22698",2006,1241,1330,-17
"22699",2006,1406,1241,-8
"22700",2006,1241,1406,-15
"22701",2006,1241,1433,-28
"22702",2006,1433,1241,16
"22703",2006,1456,1241,18
"22704",2006,1241,1456,-2
"22705",2006,1243,1242,-14
"22706",2006,1242,1243,-4
"22707",2006,1242,1281,33
"22708",2006,1281,1242,3
"22709",2006,1242,1304,42
"22710",2006,1304,1242,-21
"22711",2006,1243,1281,15
"22712",2006,1281,1243,3
"22713",2006,1304,1243,-2
"22714",2006,1243,1304,-15
"22715",2006,1244,1252,1
"22716",2006,1252,1244,29
"22717",2006,1273,1244,-6
"22718",2006,1244,1273,-7
"22719",2006,1244,1316,2
"22720",2006,1316,1244,4
"22721",2006,1391,1244,-16
"22722",2006,1244,1391,-12
"22723",2006,1275,1245,-7
"22724",2006,1245,1275,7
"22725",2006,1296,1245,-11
"22726",2006,1245,1296,12
"22727",2006,1325,1245,-13
"22728",2006,1245,1325,20
"22729",2006,1245,1405,8
"22730",2006,1405,1245,16
"22731",2006,1246,1376,2
"22732",2006,1376,1246,-13
"22733",2006,1397,1246,-2
"22734",2006,1246,1397,-8
"22735",2006,1246,1435,-5
"22736",2006,1435,1246,3
"22737",2006,1247,1269,7
"22738",2006,1269,1247,-21
"22739",2006,1247,1396,6
"22740",2006,1396,1247,16
"22741",2006,1248,1250,-18
"22742",2006,1250,1248,18
"22743",2006,1248,1298,13
"22744",2006,1298,1248,20
"22745",2006,1249,1270,-5
"22746",2006,1270,1249,4
"22747",2006,1311,1249,-8
"22748",2006,1249,1311,16
"22749",2006,1322,1249,13
"22750",2006,1322,1249,14
"22751",2006,1368,1249,-3
"22752",2006,1249,1368,-10
"22753",2006,1372,1249,-5
"22754",2006,1249,1372,-18
"22755",2006,1402,1249,-25
"22756",2006,1249,1402,12
"22757",2006,1249,1419,26
"22758",2006,1419,1249,-6
"22759",2006,1249,1426,4
"22760",2006,1426,1249,2
"22761",2006,1250,1298,7
"22762",2006,1298,1250,-25
"22763",2006,1251,1255,9
"22764",2006,1255,1251,13
"22765",2006,1251,1347,-10
"22766",2006,1347,1251,15
"22767",2006,1421,1251,12
"22768",2006,1251,1421,-2
"22769",2006,1251,1440,4
"22770",2006,1440,1251,16
"22771",2006,1252,1273,17
"22772",2006,1273,1252,-17
"22773",2006,1316,1252,-8
"22774",2006,1252,1316,10
"22775",2006,1252,1391,5
"22776",2006,1391,1252,18
"22777",2006,1253,1334,-6
"22778",2006,1334,1253,9
"22779",2006,1364,1253,3
"22780",2006,1253,1364,-3
"22781",2006,1253,1413,29
"22782",2006,1413,1253,-4
"22783",2006,1414,1253,-20
"22784",2006,1253,1414,-6
"22785",2006,1415,1253,-12
"22786",2006,1253,1415,6
"22787",2006,1254,1284,6
"22788",2006,1284,1254,11
"22789",2006,1254,1291,-16
"22790",2006,1291,1254,1
"22791",2006,1254,1352,5
"22792",2006,1352,1254,4
"22793",2006,1254,1357,3
"22794",2006,1357,1254,-15
"22795",2006,1254,1383,3
"22796",2006,1383,1254,3
"22797",2006,1384,1254,-3
"22798",2006,1254,1384,12
"22799",2006,1254,1447,10
"22800",2006,1447,1254,-15
"22801",2006,1255,1366,11
"22802",2006,1366,1255,1
"22803",2006,1255,1434,-3
"22804",2006,1434,1255,32
"22805",2006,1256,1305,-12
"22806",2006,1305,1256,1
"22807",2006,1256,1308,5
"22808",2006,1308,1256,4
"22809",2006,1363,1256,-20
"22810",2006,1256,1363,11
"22811",2006,1256,1380,9
"22812",2006,1380,1256,16
"22813",2006,1429,1256,9
"22814",2006,1256,1429,-1
"22815",2006,1257,1437,-9
"22816",2006,1437,1257,6
"22817",2006,1258,1285,-6
"22818",2006,1285,1258,18
"22819",2006,1258,1337,11
"22820",2006,1337,1258,8
"22821",2006,1339,1258,-16
"22822",2006,1258,1339,-12
"22823",2006,1258,1360,2
"22824",2006,1360,1258,-18
"22825",2006,1258,1362,9
"22826",2006,1362,1258,-11
"22827",2006,1258,1365,10
"22828",2006,1365,1258,11
"22829",2006,1258,1388,8
"22830",2006,1388,1258,12
"22831",2006,1259,1264,-12
"22832",2006,1264,1259,18
"22833",2006,1259,1265,3
"22834",2006,1265,1259,8
"22835",2006,1259,1310,12
"22836",2006,1310,1259,3
"22837",2006,1259,1351,2
"22838",2006,1351,1259,-3
"22839",2006,1259,1373,-6
"22840",2006,1373,1259,16
"22841",2006,1259,1389,20
"22842",2006,1389,1259,2
"22843",2006,1260,1453,-6
"22844",2006,1453,1260,10
"22845",2006,1260,1460,13
"22846",2006,1460,1260,14
"22847",2006,1279,1261,-6
"22848",2006,1261,1279,3
"22849",2006,1280,1261,-14
"22850",2006,1261,1280,13
"22851",2006,1435,1261,-11
"22852",2006,1435,1261,-19
"22853",2006,1306,1263,-14
"22854",2006,1263,1306,3
"22855",2006,1263,1392,6
"22856",2006,1392,1263,-12
"22857",2006,1263,1420,3
"22858",2006,1420,1263,21
"22859",2006,1263,1436,3
"22860",2006,1436,1263,31
"22861",2006,1264,1265,11
"22862",2006,1265,1264,9
"22863",2006,1310,1264,-1
"22864",2006,1264,1310,-16
"22865",2006,1264,1351,6
"22866",2006,1351,1264,19
"22867",2006,1264,1373,3
"22868",2006,1373,1264,-5
"22869",2006,1264,1389,13
"22870",2006,1389,1264,-7
"22871",2006,1265,1310,18
"22872",2006,1310,1265,6
"22873",2006,1351,1265,-23
"22874",2006,1265,1351,11
"22875",2006,1373,1265,-8
"22876",2006,1265,1373,7
"22877",2006,1389,1265,-8
"22878",2006,1265,1389,-1
"22879",2006,1266,1323,2
"22880",2006,1323,1266,-8
"22881",2006,1266,1338,2
"22882",2006,1338,1266,6
"22883",2006,1267,1412,-12
"22884",2006,1412,1267,21
"22885",2006,1416,1267,-4
"22886",2006,1267,1416,12
"22887",2006,1268,1274,4
"22888",2006,1274,1268,14
"22889",2006,1268,1314,-15
"22890",2006,1314,1268,24
"22891",2006,1268,1438,11
"22892",2006,1438,1268,-1
"22893",2006,1269,1348,2
"22894",2006,1348,1269,3
"22895",2006,1269,1396,26
"22896",2006,1396,1269,29
"22897",2006,1358,1270,-3
"22898",2006,1270,1358,12
"22899",2006,1419,1270,-24
"22900",2006,1270,1419,-7
"22901",2006,1270,1426,3
"22902",2006,1426,1270,9
"22903",2006,1270,1427,4
"22904",2006,1427,1270,25
"22905",2006,1288,1271,-9
"22906",2006,1271,1288,-7
"22907",2006,1313,1271,12
"22908",2006,1271,1313,-8
"22909",2006,1379,1272,-17
"22910",2006,1272,1379,39
"22911",2006,1408,1272,-40
"22912",2006,1272,1408,19
"22913",2006,1409,1272,-23
"22914",2006,1272,1409,11
"22915",2006,1273,1316,6
"22916",2006,1316,1273,-6
"22917",2006,1273,1366,25
"22918",2006,1366,1273,-17
"22919",2006,1391,1273,-1
"22920",2006,1273,1391,-1
"22921",2006,1301,1274,12
"22922",2006,1274,1301,-9
"22923",2006,1314,1274,-11
"22924",2006,1274,1314,-10
"22925",2006,1325,1275,-14
"22926",2006,1275,1325,11
"22927",2006,1276,1277,5
"22928",2006,1277,1276,19
"22929",2006,1278,1276,-16
"22930",2006,1276,1278,22
"22931",2006,1276,1326,-9
"22932",2006,1326,1276,10
"22933",2006,1276,1345,3
"22934",2006,1345,1276,14
"22935",2006,1326,1277,-3
"22936",2006,1277,1326,-11
"22937",2006,1277,1458,9
"22938",2006,1458,1277,19
"22939",2006,1278,1321,-8
"22940",2006,1321,1278,4
"22941",2006,1278,1345,12
"22942",2006,1345,1278,17
"22943",2006,1278,1458,-2
"22944",2006,1458,1278,6
"22945",2006,1279,1280,10
"22946",2006,1280,1279,29
"22947",2006,1281,1304,1
"22948",2006,1304,1281,13
"22949",2006,1282,1324,2
"22950",2006,1324,1282,-3
"22951",2006,1282,1331,-18
"22952",2006,1331,1282,7
"22953",2006,1282,1381,15
"22954",2006,1381,1282,34
"22955",2006,1434,1282,-13
"22956",2006,1282,1434,3
"22957",2006,1282,1442,10
"22958",2006,1442,1282,-4
"22959",2006,1320,1283,-3
"22960",2006,1283,1320,-10
"22961",2006,1283,1356,8
"22962",2006,1356,1283,2
"22963",2006,1455,1283,24
"22964",2006,1283,1455,-6
"22965",2006,1284,1291,-10
"22966",2006,1291,1284,6
"22967",2006,1346,1284,-3
"22968",2006,1284,1346,6
"22969",2006,1284,1352,-12
"22970",2006,1352,1284,8
"22971",2006,1383,1284,-7
"22972",2006,1284,1383,6
"22973",2006,1284,1384,2
"22974",2006,1384,1284,-18
"22975",2006,1447,1284,-16
"22976",2006,1284,1447,6
"22977",2006,1286,1285,-16
"22978",2006,1285,1286,9
"22979",2006,1285,1340,21
"22980",2006,1340,1285,1
"22981",2006,1285,1451,6
"22982",2006,1451,1285,5
"22983",2006,1319,1286,6
"22984",2006,1286,1319,-9
"22985",2006,1286,1340,1
"22986",2006,1340,1286,23
"22987",2006,1286,1451,16
"22988",2006,1451,1286,11
"22989",2006,1293,1287,52
"22990",2006,1287,1293,-15
"22991",2006,1287,1359,-1
"22992",2006,1359,1287,24
"22993",2006,1369,1287,-5
"22994",2006,1287,1369,3
"22995",2006,1398,1287,27
"22996",2006,1287,1398,-8
"22997",2006,1399,1287,9
"22998",2006,1287,1399,-3
"22999",2006,1287,1404,-13
"23000",2006,1404,1287,5
"23001",2006,1299,1288,18
"23002",2006,1288,1299,-4
"23003",2006,1313,1288,-4
"23004",2006,1288,1313,-28
"23005",2006,1354,1288,31
"23006",2006,1288,1354,-9
"23007",2006,1341,1290,-5
"23008",2006,1290,1341,2
"23009",2006,1290,1380,6
"23010",2006,1380,1290,11
"23011",2006,1411,1290,-2
"23012",2006,1290,1411,7
"23013",2006,1291,1346,4
"23014",2006,1346,1291,6
"23015",2006,1291,1357,9
"23016",2006,1357,1291,3
"23017",2006,1384,1291,-28
"23018",2006,1291,1384,15
"23019",2006,1292,1429,1
"23020",2006,1429,1292,18
"23021",2006,1292,1443,6
"23022",2006,1443,1292,32
"23023",2006,1293,1359,21
"23024",2006,1359,1293,11
"23025",2006,1293,1369,13
"23026",2006,1369,1293,-7
"23027",2006,1293,1398,8
"23028",2006,1398,1293,-25
"23029",2006,1293,1399,4
"23030",2006,1399,1293,4
"23031",2006,1294,1319,-10
"23032",2006,1319,1294,11
"23033",2006,1394,1294,43
"23034",2006,1294,1394,-6
"23035",2006,1294,1410,37
"23036",2006,1410,1294,11
"23037",2006,1430,1294,6
"23038",2006,1294,1430,-14
"23039",2006,1295,1355,30
"23040",2006,1355,1295,2
"23041",2006,1295,1430,9
"23042",2006,1430,1295,2
"23043",2006,1296,1325,5
"23044",2006,1325,1296,11
"23045",2006,1405,1296,-4
"23046",2006,1296,1405,-1
"23047",2006,1296,1444,26
"23048",2006,1444,1296,-15
"23049",2006,1313,1299,12
"23050",2006,1299,1313,-15
"23051",2006,1299,1354,-1
"23052",2006,1354,1299,7
"23053",2006,1314,1301,13
"23054",2006,1301,1314,-24
"23055",2006,1301,1448,10
"23056",2006,1448,1301,13
"23057",2006,1363,1305,-7
"23058",2006,1305,1363,23
"23059",2006,1392,1306,-4
"23060",2006,1306,1392,8
"23061",2006,1420,1306,-14
"23062",2006,1306,1420,3
"23063",2006,1436,1306,5
"23064",2006,1306,1436,-8
"23065",2006,1307,1308,3
"23066",2006,1308,1307,6
"23067",2006,1361,1307,6
"23068",2006,1307,1361,-7
"23069",2006,1307,1395,2
"23070",2006,1395,1307,-11
"23071",2006,1307,1424,8
"23072",2006,1424,1307,11
"23073",2006,1307,1428,11
"23074",2006,1428,1307,15
"23075",2006,1307,1461,2
"23076",2006,1461,1307,7
"23077",2006,1363,1308,-6
"23078",2006,1308,1363,5
"23079",2006,1308,1429,7
"23080",2006,1429,1308,-6
"23081",2006,1308,1431,-9
"23082",2006,1431,1308,13
"23083",2006,1317,1309,-3
"23084",2006,1309,1317,1
"23085",2006,1309,1375,-3
"23086",2006,1375,1309,10
"23087",2006,1309,1407,4
"23088",2006,1407,1309,4
"23089",2006,1418,1309,7
"23090",2006,1309,1418,-7
"23091",2006,1310,1351,14
"23092",2006,1351,1310,8
"23093",2006,1310,1373,-1
"23094",2006,1373,1310,6
"23095",2006,1310,1389,-3
"23096",2006,1389,1310,20
"23097",2006,1311,1368,7
"23098",2006,1368,1311,8
"23099",2006,1311,1372,6
"23100",2006,1372,1311,14
"23101",2006,1402,1311,-3
"23102",2006,1311,1402,19
"23103",2006,1419,1311,19
"23104",2006,1311,1419,-15
"23105",2006,1426,1311,28
"23106",2006,1311,1426,-15
"23107",2006,1313,1354,-12
"23108",2006,1354,1313,20
"23109",2006,1314,1438,45
"23110",2006,1438,1314,4
"23111",2006,1391,1316,12
"23112",2006,1316,1391,-4
"23113",2006,1317,1375,-22
"23114",2006,1375,1317,20
"23115",2006,1317,1407,7
"23116",2006,1407,1317,-12
"23117",2006,1317,1418,7
"23118",2006,1418,1317,19
"23119",2006,1318,1406,22
"23120",2006,1406,1318,-16
"23121",2006,1319,1340,9
"23122",2006,1340,1319,-2
"23123",2006,1451,1319,-6
"23124",2006,1319,1451,8
"23125",2006,1320,1356,6
"23126",2006,1356,1320,1
"23127",2006,1455,1320,-14
"23128",2006,1320,1455,12
"23129",2006,1326,1321,9
"23130",2006,1321,1326,-3
"23131",2006,1321,1336,-4
"23132",2006,1336,1321,13
"23133",2006,1321,1345,13
"23134",2006,1345,1321,-2
"23135",2006,1321,1458,11
"23136",2006,1458,1321,16
"23137",2006,1322,1368,10
"23138",2006,1368,1322,-2
"23139",2006,1322,1402,18
"23140",2006,1402,1322,-5
"23141",2006,1419,1322,-13
"23142",2006,1322,1419,16
"23143",2006,1426,1322,-12
"23144",2006,1322,1426,3
"23145",2006,1323,1344,15
"23146",2006,1344,1323,-7
"23147",2006,1331,1324,11
"23148",2006,1324,1331,-37
"23149",2006,1381,1324,-3
"23150",2006,1324,1381,-3
"23151",2006,1324,1434,6
"23152",2006,1434,1324,31
"23153",2006,1442,1324,-12
"23154",2006,1324,1442,4
"23155",2006,1325,1444,32
"23156",2006,1444,1325,3
"23157",2006,1326,1336,35
"23158",2006,1336,1326,-11
"23159",2006,1345,1326,-16
"23160",2006,1326,1345,19
"23161",2006,1326,1458,10
"23162",2006,1458,1326,5
"23163",2006,1329,1328,-8
"23164",2006,1328,1329,1
"23165",2006,1328,1400,10
"23166",2006,1400,1328,24
"23167",2006,1401,1328,-1
"23168",2006,1328,1401,8
"23169",2006,1328,1403,12
"23170",2006,1403,1328,-1
"23171",2006,1329,1400,21
"23172",2006,1400,1329,34
"23173",2006,1329,1401,2
"23174",2006,1401,1329,2
"23175",2006,1329,1403,11
"23176",2006,1403,1329,2
"23177",2006,1330,1433,3
"23178",2006,1433,1330,6
"23179",2006,1456,1330,-9
"23180",2006,1330,1456,21
"23181",2006,1381,1331,-5
"23182",2006,1331,1381,32
"23183",2006,1331,1429,-5
"23184",2006,1429,1331,1
"23185",2006,1332,1333,6
"23186",2006,1333,1332,3
"23187",2006,1390,1332,2
"23188",2006,1332,1390,-1
"23189",2006,1332,1417,-7
"23190",2006,1417,1332,17
"23191",2006,1425,1332,-12
"23192",2006,1332,1425,-6
"23193",2006,1449,1332,19
"23194",2006,1332,1449,-3
"23195",2006,1450,1332,-2
"23196",2006,1332,1450,30
"23197",2006,1390,1333,14
"23198",2006,1333,1390,-7
"23199",2006,1333,1417,-9
"23200",2006,1417,1333,18
"23201",2006,1333,1425,-2
"23202",2006,1425,1333,5
"23203",2006,1449,1333,4
"23204",2006,1333,1449,-33
"23205",2006,1450,1333,-9
"23206",2006,1333,1450,9
"23207",2006,1364,1334,-12
"23208",2006,1334,1364,28
"23209",2006,1413,1334,-33
"23210",2006,1334,1413,11
"23211",2006,1334,1414,12
"23212",2006,1414,1334,9
"23213",2006,1415,1334,-37
"23214",2006,1334,1415,-12
"23215",2006,1335,1343,19
"23216",2006,1343,1335,1
"23217",2006,1335,1463,22
"23218",2006,1463,1335,-2
"23219",2006,1336,1345,20
"23220",2006,1345,1336,-8
"23221",2006,1458,1336,29
"23222",2006,1336,1458,-20
"23223",2006,1339,1337,2
"23224",2006,1337,1339,-5
"23225",2006,1337,1360,1
"23226",2006,1360,1337,13
"23227",2006,1337,1362,-8
"23228",2006,1362,1337,3
"23229",2006,1337,1365,20
"23230",2006,1365,1337,6
"23231",2006,1337,1388,-22
"23232",2006,1388,1337,10
"23233",2006,1344,1338,-8
"23234",2006,1338,1344,13
"23235",2006,1338,1452,4
"23236",2006,1452,1338,5
"23237",2006,1339,1360,18
"23238",2006,1360,1339,10
"23239",2006,1362,1339,12
"23240",2006,1339,1362,-2
"23241",2006,1365,1339,10
"23242",2006,1339,1365,-24
"23243",2006,1388,1339,-2
"23244",2006,1339,1388,-14
"23245",2006,1340,1451,14
"23246",2006,1451,1340,-11
"23247",2006,1341,1380,-8
"23248",2006,1380,1341,19
"23249",2006,1411,1341,16
"23250",2006,1341,1411,-34
"23251",2006,1343,1463,17
"23252",2006,1463,1343,-11
"23253",2006,1346,1352,-5
"23254",2006,1352,1346,12
"23255",2006,1346,1357,4
"23256",2006,1357,1346,-6
"23257",2006,1346,1383,5
"23258",2006,1383,1346,4
"23259",2006,1447,1346,18
"23260",2006,1346,1447,-4
"23261",2006,1347,1421,-7
"23262",2006,1421,1347,7
"23263",2006,1347,1440,24
"23264",2006,1440,1347,-8
"23265",2006,1347,1457,-15
"23266",2006,1457,1347,27
"23267",2006,1348,1387,-5
"23268",2006,1387,1348,11
"23269",2006,1349,1374,2
"23270",2006,1374,1349,11
"23271",2006,1408,1349,-3
"23272",2006,1349,1408,-17
"23273",2006,1350,1382,1
"23274",2006,1382,1350,14
"23275",2006,1373,1351,23
"23276",2006,1351,1373,-19
"23277",2006,1389,1351,4
"23278",2006,1351,1389,-13
"23279",2006,1352,1383,2
"23280",2006,1383,1352,1
"23281",2006,1352,1384,12
"23282",2006,1384,1352,-16
"23283",2006,1352,1447,5
"23284",2006,1447,1352,6
"23285",2006,1353,1371,4
"23286",2006,1371,1353,6
"23287",2006,1378,1353,-14
"23288",2006,1353,1378,18
"23289",2006,1385,1353,-12
"23290",2006,1353,1385,-3
"23291",2006,1355,1410,17
"23292",2006,1410,1355,-4
"23293",2006,1355,1430,10
"23294",2006,1430,1355,21
"23295",2006,1356,1455,9
"23296",2006,1455,1356,8
"23297",2006,1357,1383,8
"23298",2006,1383,1357,4
"23299",2006,1384,1357,-2
"23300",2006,1357,1384,11
"23301",2006,1357,1447,11
"23302",2006,1447,1357,-8
"23303",2006,1368,1358,-4
"23304",2006,1358,1368,4
"23305",2006,1358,1372,6
"23306",2006,1358,1372,-1
"23307",2006,1402,1358,-10
"23308",2006,1358,1402,14
"23309",2006,1427,1358,-8
"23310",2006,1358,1427,3
"23311",2006,1359,1369,15
