"","season","daynum","wteam","wscore","lteam","lscore","wloc","numot","wfgm","wfga","wfgm3","wfga3","wftm","wfta","wor","wdr","wast","wto","wstl","wblk","wpf","lfgm","lfga","lfgm3","lfga3","lftm","lfta","lor","ldr","last","lto","lstl","lblk","lpf"
"25152",2005,110,1272,85,1379,73,"A",0,26,46,8,21,25,31,4,25,11,10,6,1,20,21,47,10,17,21,31,7,20,11,12,7,0,22
"25153",2005,128,1272,79,1387,59,"H",0,29,55,8,18,13,19,13,23,16,15,6,4,15,22,53,9,21,6,12,11,15,14,16,10,3,20
"25154",2005,121,1387,70,1272,61,"H",0,21,48,2,8,26,39,10,31,12,15,8,2,14,23,65,9,29,6,9,13,23,7,15,6,3,30
"25155",2005,89,1272,72,1395,57,"A",0,20,48,8,22,24,31,12,26,12,15,5,3,27,13,46,7,24,24,38,14,19,6,16,9,0,27
"25156",2005,75,1395,61,1272,59,"A",0,17,51,7,17,20,28,11,21,6,10,7,1,27,18,52,4,20,19,29,14,27,10,14,3,5,21
"25157",2005,59,1273,98,1366,81,"A",0,36,73,12,30,14,22,16,27,26,15,9,5,21,30,68,7,17,14,27,19,25,18,19,7,4,18
"25158",2005,99,1273,94,1366,62,"H",0,38,71,10,29,8,15,14,26,23,14,20,3,15,24,64,6,12,8,11,16,22,8,24,7,3,12
"25159",2005,31,1273,89,1391,76,"A",0,30,62,12,28,17,21,12,20,24,11,7,2,16,31,68,5,22,9,10,17,17,15,15,7,2,19
"25160",2005,116,1273,74,1391,73,"H",0,26,58,12,30,10,14,12,21,18,19,5,3,23,26,55,3,15,18,27,14,23,10,15,8,2,16
"25161",2005,91,1273,105,1407,101,"H",0,35,61,13,26,22,32,14,31,22,27,13,1,9,38,74,22,46,3,4,6,16,23,19,18,1,22
"25162",2005,81,1407,97,1273,70,"H",0,33,61,19,34,12,18,12,25,21,14,8,3,13,28,65,8,30,6,10,15,20,15,18,8,2,16
"25163",2005,65,1273,80,1416,71,"H",0,22,53,8,20,28,34,15,21,12,19,10,2,18,24,60,8,25,15,19,18,17,10,19,15,2,28
"25164",2005,108,1416,79,1273,65,"H",0,27,48,10,21,15,22,9,24,24,12,6,5,17,24,57,7,14,10,15,12,15,13,11,7,1,19
"25165",2005,93,1439,73,1274,63,"A",0,28,56,9,22,8,15,10,22,13,14,6,5,16,26,56,4,15,7,13,11,21,9,15,7,4,18
"25166",2005,110,1439,71,1274,58,"H",0,23,42,7,14,18,30,7,18,17,13,6,4,20,20,50,3,13,15,20,13,18,7,16,8,1,22
"25167",2005,89,1448,94,1274,82,"H",0,36,59,9,21,13,22,10,24,20,13,6,7,16,32,70,13,25,5,10,19,17,15,15,11,1,22
"25168",2005,106,1448,68,1274,63,"A",0,27,62,6,19,8,12,14,27,15,14,5,3,15,26,66,3,18,8,12,16,24,12,10,9,3,15
"25169",2005,82,1275,59,1325,57,"H",0,22,49,7,13,8,10,14,20,10,14,4,2,14,21,48,4,17,11,12,8,15,8,8,12,0,14
"25170",2005,103,1325,61,1275,57,"H",0,22,47,1,10,16,23,9,19,6,9,11,4,12,23,50,8,18,3,6,10,21,10,15,4,1,20
"25171",2005,87,1277,64,1276,53,"H",0,24,51,2,11,14,20,11,24,18,17,11,1,19,21,44,4,12,7,14,5,20,13,23,5,3,21
"25172",2005,103,1277,64,1276,49,"A",0,25,49,3,14,11,11,11,17,14,12,7,2,17,16,38,7,14,10,12,5,13,7,17,4,6,14
"25173",2005,72,1276,71,1321,61,"H",0,23,41,6,13,19,25,7,16,11,11,7,4,12,21,44,7,14,12,16,9,15,13,13,3,1,18
"25174",2005,117,1321,69,1276,53,"H",0,26,46,12,22,5,7,5,19,20,12,7,1,16,20,43,2,13,11,16,7,16,11,13,7,8,15
"25175",2005,75,1276,66,1336,62,"A",0,24,59,7,22,11,13,11,18,17,8,5,3,20,19,47,4,14,20,29,14,26,14,16,2,3,19
"25176",2005,114,1276,63,1336,48,"H",0,22,47,6,19,13,19,10,18,14,11,9,1,19,16,40,6,18,10,18,9,19,12,16,6,3,19
"25177",2005,82,1458,72,1276,61,"A",0,22,55,2,10,26,33,15,32,10,14,4,1,18,22,60,5,17,12,19,9,23,12,10,6,9,25
"25178",2005,107,1458,76,1276,50,"H",0,27,56,8,17,14,24,15,24,20,7,8,2,12,18,49,5,18,9,12,8,20,10,14,3,4,16
"25179",2005,82,1277,69,1278,55,"A",0,19,43,5,15,26,28,9,31,14,21,9,3,22,17,49,7,18,14,24,9,16,6,14,10,3,19
"25180",2005,107,1277,81,1278,62,"H",0,32,56,7,23,10,11,10,26,23,18,10,3,17,22,54,6,17,12,16,10,15,17,16,6,2,11
"25181",2005,68,1277,87,1321,58,"H",0,33,60,6,17,15,18,13,17,17,8,12,2,20,18,32,5,14,17,26,3,16,10,19,3,0,17
"25182",2005,121,1277,69,1321,58,"A",0,24,48,6,20,15,21,9,28,16,17,8,0,18,22,51,3,16,11,21,7,18,17,12,11,1,17
"25183",2005,65,1277,84,1336,58,"A",0,30,59,8,23,16,17,11,22,19,13,8,3,22,18,46,3,15,19,26,10,18,10,20,6,3,18
"25184",2005,124,1277,90,1336,64,"H",0,36,72,13,26,5,8,16,21,28,13,15,0,16,21,47,9,21,13,18,7,21,13,23,6,2,10
"25185",2005,78,1277,71,1345,64,"H",0,24,47,5,13,18,23,11,18,15,12,7,1,23,22,45,4,12,16,29,12,14,13,12,4,2,20
"25186",2005,110,1277,68,1345,57,"A",0,25,53,5,19,13,17,9,28,14,12,3,2,18,21,57,4,20,11,15,7,20,7,8,3,1,14
"25187",2005,115,1277,77,1458,64,"H",0,28,50,4,14,17,23,10,24,19,10,6,2,17,23,55,6,14,12,15,10,16,16,10,4,1,22
"25188",2005,76,1458,62,1277,59,"H",0,21,55,12,28,8,13,9,25,16,9,3,2,14,24,57,5,17,6,11,11,27,10,10,5,0,17
"25189",2005,79,1278,60,1326,56,"A",1,23,60,4,16,10,12,6,27,7,17,12,2,14,23,60,2,21,8,13,9,29,13,19,4,3,16
"25190",2005,110,1278,52,1326,50,"H",0,20,47,3,11,9,12,10,28,14,14,7,8,11,19,54,5,16,7,8,8,19,13,10,8,2,16
"25191",2005,68,1278,83,1336,62,"H",0,29,63,9,23,16,20,13,29,22,12,6,9,19,18,52,6,22,20,28,10,23,15,14,9,4,19
"25192",2005,121,1278,73,1336,69,"A",0,27,61,2,14,17,26,13,21,15,17,15,2,18,22,54,7,22,18,21,12,25,13,24,10,3,21
"25193",2005,72,1278,63,1345,52,"H",0,20,50,3,13,20,27,12,24,15,16,13,3,21,18,45,2,12,14,21,7,20,10,20,7,5,20
"25194",2005,117,1278,59,1345,57,"A",0,23,52,5,14,8,14,10,14,10,14,7,1,15,22,48,2,13,11,16,11,23,6,19,4,7,17
"25195",2005,68,1280,87,1279,76,"A",0,30,53,8,17,19,24,8,27,18,13,7,4,15,28,61,8,30,12,17,7,17,15,9,6,2,22
"25196",2005,117,1280,71,1279,68,"H",0,21,43,6,13,23,25,12,26,12,19,3,2,13,27,55,10,22,4,10,7,12,18,8,8,1,22
"25197",2005,82,1281,80,1304,70,"H",0,25,46,4,14,26,31,6,20,15,15,7,2,17,26,58,10,28,8,10,14,17,12,16,6,1,23
"25198",2005,110,1281,56,1304,53,"A",0,22,46,6,16,6,9,6,24,7,17,7,2,15,22,55,2,16,7,12,13,20,13,13,6,4,13
"25199",2005,94,1282,83,1324,76,"A",0,31,58,10,19,11,16,11,27,17,18,5,3,13,32,75,7,22,5,9,18,21,14,12,13,5,16
"25200",2005,103,1324,60,1282,50,"A",0,22,44,1,8,15,31,6,26,9,6,6,1,13,16,49,7,28,11,18,9,21,12,10,3,1,25
"25201",2005,89,1282,88,1331,74,"A",0,27,60,11,22,23,27,9,22,11,15,12,1,23,24,53,5,15,21,28,10,25,12,21,8,2,20
"25202",2005,113,1282,77,1331,70,"H",0,27,60,3,16,20,32,10,23,14,11,5,5,18,27,72,2,15,14,19,22,26,13,17,7,2,24
"25203",2005,66,1282,88,1381,78,"H",0,30,55,6,20,22,27,12,28,16,19,9,3,17,27,53,7,18,17,28,4,15,19,12,13,1,19
"25204",2005,117,1381,80,1282,75,"H",0,28,58,9,22,15,20,13,20,15,12,8,2,13,29,60,8,18,9,14,12,19,17,13,6,3,18
"25205",2005,33,1416,62,1282,56,"H",0,20,48,12,30,10,14,12,20,14,12,6,7,15,19,50,7,18,11,14,13,16,12,11,9,2,16
"25206",2005,47,1416,57,1282,56,"A",0,22,50,9,26,4,5,14,23,14,23,7,3,17,21,57,4,21,10,16,15,13,11,12,14,3,10
"25207",2005,73,1282,84,1434,78,"A",0,33,57,8,9,10,19,11,26,19,13,6,5,16,28,64,13,19,9,15,14,19,16,10,5,0,18
"25208",2005,119,1282,80,1434,79,"H",0,26,59,6,15,22,28,11,17,12,7,4,5,16,33,64,8,12,5,11,14,25,20,12,5,0,21
"25209",2005,75,1282,82,1442,80,"A",0,31,55,8,21,12,18,9,23,19,12,4,6,19,28,62,9,19,15,26,20,18,16,9,4,2,20
"25210",2005,108,1282,67,1442,63,"H",0,24,54,8,26,11,17,7,19,14,14,12,3,14,25,63,5,16,8,14,19,25,13,18,9,2,15
"25211",2005,72,1320,68,1283,63,"H",0,22,46,6,12,18,25,6,26,7,14,1,5,14,25,59,6,14,7,9,8,22,15,11,5,2,22
"25212",2005,78,1320,62,1283,53,"A",0,24,46,6,16,8,12,5,20,13,15,10,6,16,17,43,4,10,15,20,9,19,9,18,8,2,19
"25213",2005,86,1283,92,1356,77,"H",0,35,61,5,12,17,24,14,29,24,14,6,6,19,28,73,9,25,12,17,18,17,15,12,6,3,26
"25214",2005,75,1356,61,1283,60,"H",0,17,43,7,13,20,23,5,19,14,19,16,5,26,20,47,3,6,17,25,14,22,13,23,10,5,18
"25215",2005,68,1455,63,1283,61,"A",0,23,44,6,16,11,16,5,23,10,17,5,3,20,23,60,3,15,12,17,18,19,13,11,7,3,18
"25216",2005,114,1455,72,1283,61,"H",0,24,48,9,20,15,23,10,28,21,14,4,4,20,19,54,5,14,18,26,10,17,7,6,10,1,22
"25217",2005,69,1284,74,1346,71,"A",0,24,54,10,22,16,20,10,17,10,13,7,3,18,26,53,9,23,10,13,11,21,17,17,3,4,20
"25218",2005,99,1284,91,1346,81,"H",0,31,55,9,19,20,24,9,19,20,13,12,5,20,29,56,9,24,14,16,9,17,16,16,6,1,19
"25219",2005,96,1284,78,1352,66,"H",0,30,55,6,18,12,14,9,20,20,8,5,1,13,25,55,7,22,9,10,11,18,12,13,4,2,16
"25220",2005,103,1284,67,1352,53,"A",0,21,35,8,14,17,22,3,28,12,16,4,1,20,20,57,5,29,8,16,15,13,11,8,11,1,21
"25221",2005,59,1284,67,1357,49,"H",0,22,52,6,18,17,25,9,28,17,16,6,4,19,18,57,4,20,9,18,16,24,7,20,7,0,23
"25222",2005,91,1357,44,1284,41,"H",0,19,48,1,11,5,10,9,32,15,23,9,3,12,15,59,5,30,6,8,12,24,8,19,14,2,17
"25223",2005,86,1284,77,1383,73,"H",0,25,53,6,15,21,26,8,28,19,17,11,3,18,24,67,11,27,14,22,19,24,15,16,8,6,24
"25224",2005,119,1284,64,1383,56,"A",0,21,45,4,14,18,22,9,26,13,19,8,2,15,17,55,10,32,12,16,14,17,9,16,10,2,17
"25225",2005,75,1286,62,1285,60,"A",0,22,58,10,28,8,11,7,23,14,7,9,4,18,22,53,6,17,10,18,13,29,13,12,2,4,14
"25226",2005,104,1286,72,1285,62,"H",0,24,53,12,31,12,18,3,29,17,16,8,2,21,21,53,4,24,16,24,7,27,8,17,7,0,18
"25227",2005,80,1285,83,1319,79,"H",0,29,60,7,22,18,24,11,26,18,15,8,5,15,29,71,10,28,11,13,16,24,16,14,7,2,20
"25228",2005,119,1285,77,1319,69,"A",0,22,40,6,16,27,35,8,34,14,24,4,4,17,25,70,9,28,10,13,13,14,8,12,11,2,27
"25229",2005,117,1285,79,1340,65,"H",0,23,52,4,16,29,41,12,22,16,7,8,3,16,23,48,9,21,10,17,7,23,16,18,1,6,26
"25230",2005,87,1340,89,1285,77,"H",0,34,63,8,18,13,23,11,17,26,18,16,3,21,26,53,6,16,19,27,12,25,13,26,8,0,19
"25231",2005,94,1285,80,1451,72,"H",0,30,57,9,16,11,16,10,19,18,13,11,1,16,25,48,10,19,12,12,4,20,13,19,3,5,22
"25232",2005,68,1451,76,1285,62,"H",0,27,61,6,14,16,23,12,24,18,5,5,3,10,23,55,6,18,10,14,10,26,11,11,2,5,18
"25233",2005,82,1286,88,1319,68,"H",0,35,59,10,25,8,15,4,31,23,16,7,8,27,21,64,3,18,23,35,17,27,9,18,7,0,17
"25234",2005,108,1319,84,1286,61,"H",0,28,62,11,26,17,21,12,33,20,17,12,1,11,23,60,11,26,4,8,6,22,12,19,5,6,18
"25235",2005,89,1340,68,1286,51,"H",0,24,56,6,18,14,24,15,30,19,16,9,3,18,18,52,2,20,13,20,9,23,10,17,10,4,20
"25236",2005,115,1340,88,1286,82,"A",1,29,58,8,19,22,42,13,27,22,13,6,3,23,29,67,3,22,21,26,11,28,18,13,8,6,27
"25237",2005,50,1286,72,1363,59,"H",0,26,60,8,28,12,14,8,26,13,13,6,3,13,23,51,6,19,7,16,5,28,9,16,7,0,16
"25238",2005,23,1363,65,1286,64,"H",0,28,63,4,18,5,9,12,25,19,16,6,6,14,23,61,10,25,8,11,11,23,14,17,5,3,11
"25239",2005,31,1286,61,1430,45,"H",0,25,50,7,20,4,8,8,29,16,18,8,6,12,19,57,3,17,4,7,12,20,10,16,9,2,13
"25240",2005,52,1430,80,1286,60,"H",0,28,62,11,25,13,20,10,19,20,5,9,3,15,22,50,6,18,10,15,13,28,11,17,2,7,17
"25241",2005,66,1286,76,1451,67,"A",0,29,58,9,22,9,13,7,24,15,8,5,5,18,22,55,7,23,16,25,14,24,15,13,4,1,14
"25242",2005,96,1286,78,1451,65,"H",0,30,62,5,21,13,19,10,32,19,18,9,6,9,23,59,5,17,14,18,5,26,17,15,6,1,17
"25243",2005,66,1293,83,1287,61,"H",0,32,74,5,25,14,17,20,13,19,9,13,2,14,23,46,4,17,11,14,11,23,13,26,3,3,18
"25244",2005,89,1293,83,1287,64,"A",0,29,61,11,23,14,25,16,23,17,12,7,2,16,25,51,4,14,10,14,5,22,16,14,8,0,18
"25245",2005,80,1359,56,1287,51,"A",0,18,40,13,31,7,9,5,15,15,15,3,1,12,22,41,2,10,5,8,6,18,15,15,3,0,16
"25246",2005,103,1359,73,1287,44,"H",0,25,48,10,26,13,14,9,14,20,8,14,3,12,19,39,0,3,6,7,7,14,9,20,6,1,10
"25247",2005,73,1399,63,1287,40,"H",0,23,49,6,18,11,19,12,29,17,17,9,7,18,16,51,3,19,5,12,9,16,9,16,5,2,16
"25248",2005,117,1399,74,1287,67,"A",0,24,60,5,21,21,27,21,22,11,18,14,4,20,22,54,4,13,19,23,11,20,15,20,3,2,20
"25249",2005,68,1287,81,1404,73,"A",0,28,48,8,16,17,21,10,25,16,17,4,2,19,25,61,6,20,17,21,12,13,10,7,8,1,17
"25250",2005,87,1287,75,1404,69,"H",0,27,43,3,10,18,24,4,25,19,20,10,1,15,28,67,4,20,9,13,16,17,15,17,11,3,22
"25251",2005,98,1288,63,1299,61,"A",0,22,48,2,12,17,32,13,28,8,30,8,1,27,21,58,5,20,14,27,15,21,12,23,9,1,24
"25252",2005,101,1288,71,1299,54,"H",0,29,67,5,16,8,18,24,28,18,20,9,4,26,17,47,2,10,18,34,10,17,5,21,11,4,19
"25253",2005,33,1288,85,1354,80,"H",1,30,58,6,14,19,29,8,21,15,12,8,1,25,24,47,5,13,27,33,6,27,7,19,6,1,28
"25254",2005,96,1354,76,1288,55,"H",0,26,43,5,12,19,31,11,25,13,17,11,4,15,22,56,6,18,5,13,14,12,15,18,5,2,21
"25255",2005,26,1290,71,1292,58,"H",0,23,55,6,23,19,24,11,26,12,11,8,1,22,21,58,6,20,10,17,17,21,11,17,3,1,24
"25256",2005,40,1292,75,1290,54,"H",0,27,52,7,21,14,21,5,34,16,13,4,2,15,21,64,5,17,7,13,12,24,9,15,8,2,22
"25257",2005,82,1290,70,1341,65,"H",0,20,55,11,28,19,26,23,23,16,21,13,5,13,24,51,8,23,9,15,10,19,11,22,7,1,17
"25258",2005,110,1290,75,1341,60,"A",0,27,54,7,19,14,21,9,25,10,15,6,2,19,22,47,8,22,8,15,5,23,9,16,1,2,19
"25259",2005,105,1290,60,1380,48,"H",0,23,58,7,24,7,11,11,30,13,14,8,5,12,19,60,5,24,5,10,16,28,6,17,6,0,13
"25260",2005,77,1380,69,1290,65,"H",0,23,55,5,19,18,30,16,21,14,13,6,5,12,24,57,7,20,10,14,15,20,13,20,8,4,21
"25261",2005,84,1290,76,1411,50,"H",0,30,62,10,23,6,8,15,24,25,16,13,7,14,18,47,5,16,9,14,10,19,15,22,7,2,9
"25262",2005,112,1411,78,1290,72,"H",0,23,54,10,15,22,35,18,34,16,20,1,5,24,24,75,10,37,14,22,23,21,14,11,13,8,22
"25263",2005,72,1352,80,1291,56,"A",0,32,52,10,22,6,16,8,20,15,12,8,1,22,23,48,3,16,7,16,12,17,6,18,3,1,17
"25264",2005,119,1352,80,1291,67,"H",0,22,47,7,15,29,38,10,27,15,10,8,3,13,26,60,9,20,6,13,12,19,13,11,6,0,26
"25265",2005,33,1291,70,1357,58,"H",0,26,52,8,18,10,17,10,23,16,15,5,2,22,20,50,4,14,14,24,14,21,5,19,6,0,22
"25266",2005,68,1291,67,1357,60,"A",0,22,45,9,18,14,17,7,18,15,17,6,2,28,20,44,1,7,19,33,13,19,5,17,8,3,19
"25267",2005,89,1291,88,1383,85,"H",0,29,58,10,22,20,29,10,25,16,14,7,0,26,32,59,8,19,13,29,11,24,11,14,5,1,22
"25268",2005,110,1383,82,1291,77,"H",0,25,44,9,20,23,37,5,24,18,17,7,3,19,23,58,6,20,25,30,14,20,13,16,11,0,25
"25269",2005,112,1291,82,1384,68,"H",0,31,54,12,20,8,13,10,18,17,11,6,2,20,26,55,3,15,13,21,17,15,17,13,7,3,14
"25270",2005,98,1384,81,1291,71,"H",0,29,49,7,10,16,19,7,23,24,11,2,4,14,27,59,8,13,9,12,9,15,17,6,4,1,23
"25271",2005,95,1447,72,1291,55,"H",0,31,57,4,13,6,9,12,26,14,17,9,3,15,22,50,4,18,7,12,4,17,7,13,8,1,14
"25272",2005,101,1447,61,1291,42,"A",0,22,47,3,11,14,22,6,35,10,12,3,3,16,12,55,6,29,12,16,9,20,8,8,3,0,17
"25273",2005,94,1443,61,1292,56,"A",0,22,40,6,15,11,12,3,20,10,16,9,3,12,21,53,6,16,8,10,13,15,8,13,6,2,14
"25274",2005,115,1443,85,1292,83,"H",1,29,61,12,29,15,22,11,22,17,14,7,5,20,29,65,6,16,19,22,16,24,6,15,2,3,20
"25275",2005,82,1293,82,1398,74,"H",0,28,56,7,21,19,26,12,22,19,13,6,3,18,28,61,8,21,10,14,14,21,16,15,4,2,20
"25276",2005,108,1398,74,1293,68,"H",0,26,46,2,8,20,28,5,25,22,16,5,5,16,27,65,6,20,8,12,14,17,19,15,6,4,24
"25277",2005,78,1293,96,1404,70,"A",0,37,64,10,25,12,15,17,27,16,11,6,5,25,25,57,4,16,16,23,10,13,8,9,7,4,17
"25278",2005,106,1293,80,1404,56,"H",0,31,61,8,24,10,16,18,22,21,14,11,6,18,19,46,5,14,13,21,9,16,13,19,5,2,15
"25279",2005,68,1294,84,1410,70,"H",0,28,53,7,17,21,33,11,23,18,14,5,2,19,22,65,4,18,22,26,21,21,12,17,8,3,25
"25280",2005,89,1410,77,1294,72,"H",0,25,50,5,11,22,33,6,28,13,17,4,5,20,24,52,10,22,14,25,6,24,11,17,3,4,26
"25281",2005,75,1430,67,1294,64,"A",1,23,65,5,20,16,24,20,22,12,9,8,2,19,27,63,1,12,9,17,18,27,13,13,5,6,14
"25282",2005,117,1430,71,1294,52,"H",0,25,50,8,18,13,22,9,20,12,8,7,1,14,21,45,4,13,6,10,6,21,11,18,5,0,19
"25283",2005,103,1405,74,1296,58,"H",0,35,63,3,18,1,3,11,21,19,9,9,5,14,23,56,2,16,10,13,15,19,14,14,5,5,10
"25284",2005,121,1405,81,1296,75,"A",1,29,56,10,23,13,20,5,21,19,9,8,1,28,22,48,5,16,26,35,8,26,13,16,4,4,20
"25285",2005,62,1444,72,1296,69,"A",0,24,54,7,18,17,26,18,18,9,11,7,0,19,23,52,8,20,15,20,16,18,15,13,8,7,20
"25286",2005,79,1444,67,1296,60,"H",0,24,58,8,21,11,17,18,25,12,13,4,2,13,23,57,12,31,2,4,11,18,17,13,3,3,17
"25287",2005,70,1313,69,1299,62,"A",0,24,57,8,20,13,18,13,25,11,24,5,1,19,22,55,7,23,11,20,12,21,10,20,12,5,17
"25288",2005,105,1313,56,1299,51,"H",0,17,40,4,11,18,27,7,24,9,22,13,4,15,19,59,7,23,6,7,16,19,8,22,10,1,21
"25289",2005,94,1314,95,1301,71,"H",0,33,55,7,14,22,28,9,24,22,9,11,6,21,25,64,5,22,16,24,18,16,14,13,6,4,20
"25290",2005,113,1314,81,1301,71,"A",0,26,53,10,21,19,23,12,21,17,11,5,3,14,24,53,12,27,11,12,7,16,14,13,5,4,19
"25291",2005,121,1301,82,1438,72,"A",0,24,51,8,20,26,38,11,23,15,11,6,4,23,25,59,6,21,16,23,13,19,7,10,4,3,29
"25292",2005,96,1438,64,1301,62,"A",0,20,43,4,13,20,24,8,25,10,16,7,3,22,18,45,5,20,21,29,7,15,15,10,7,4,16
"25293",2005,117,1301,74,1439,54,"H",0,24,49,11,22,15,22,5,23,17,10,7,5,21,17,45,5,12,15,26,12,22,8,18,3,1,19
"25294",2005,79,1439,72,1301,71,"H",0,23,54,7,13,19,24,12,16,12,10,6,6,21,25,53,6,15,15,26,18,19,12,17,6,3,23
"25295",2005,101,1448,86,1301,75,"H",0,22,49,7,14,35,42,15,15,12,14,14,1,18,28,50,9,22,10,12,9,15,9,20,9,5,29
"25296",2005,125,1448,55,1301,53,"A",0,20,53,7,23,8,14,14,25,11,16,6,0,26,18,44,8,21,9,22,4,23,12,9,7,5,17
"25297",2005,82,1305,62,1349,59,"A",0,22,53,3,11,15,27,14,32,11,20,10,2,16,21,56,4,21,13,19,8,23,11,16,12,4,18
"25298",2005,107,1305,73,1349,58,"H",0,30,52,4,16,9,12,8,20,21,11,6,6,9,25,57,4,9,4,4,12,16,14,13,6,1,15
"25299",2005,59,1305,70,1363,55,"H",0,26,51,0,7,18,26,12,33,14,15,6,6,18,22,64,7,22,4,6,11,18,16,11,3,1,24
"25300",2005,124,1305,73,1363,69,"A",0,26,55,1,5,20,29,15,25,16,9,5,1,12,28,59,6,20,7,10,6,20,16,8,4,4,22
"25301",2005,68,1305,73,1374,66,"A",0,24,48,1,4,24,30,11,27,14,15,3,5,16,26,60,4,12,10,14,8,14,16,8,9,4,22
"25302",2005,94,1305,73,1374,59,"H",0,24,47,2,9,23,38,13,28,19,18,11,7,20,23,56,4,10,9,19,11,20,19,16,13,4,29
"25303",2005,80,1305,75,1409,69,"A",0,25,52,2,8,23,32,9,25,14,14,7,4,15,28,55,3,12,10,16,5,22,11,16,7,6,23
"25304",2005,112,1305,70,1409,56,"H",0,26,59,2,9,16,19,14,34,15,18,11,7,9,20,65,7,17,9,13,14,21,11,15,12,6,18
"25305",2005,103,1305,62,1431,60,"A",0,21,44,7,11,13,19,6,24,12,16,8,6,21,20,54,4,13,16,18,11,19,11,13,8,4,16
"25306",2005,72,1431,83,1305,80,"A",1,27,55,8,16,21,23,7,28,16,16,7,4,25,29,68,5,20,17,27,19,22,21,13,5,7,19
"25307",2005,93,1318,73,1306,67,"A",0,27,67,11,31,8,14,18,23,9,14,8,7,15,30,60,3,18,4,8,11,24,19,16,5,2,14
"25308",2005,115,1318,88,1306,65,"H",0,32,67,14,30,10,11,15,25,17,17,12,6,22,23,53,6,17,13,19,9,20,12,19,11,4,10
"25309",2005,118,1306,76,1392,66,"H",0,26,48,2,12,22,27,11,26,10,14,5,1,13,25,71,6,32,10,15,22,14,13,9,7,0,20
"25310",2005,69,1392,73,1306,64,"H",0,22,53,10,20,19,26,11,26,13,11,4,2,19,19,51,7,21,19,24,10,23,12,13,4,5,23
"25311",2005,62,1306,60,1420,41,"A",0,17,49,6,21,20,32,14,26,10,10,6,3,20,14,52,1,20,12,19,15,27,8,13,4,4,24
"25312",2005,89,1306,73,1420,64,"H",0,24,55,5,16,20,26,12,23,17,9,7,0,13,25,55,7,20,7,12,9,21,8,14,1,1,21
"25313",2005,79,1436,64,1306,54,"A",0,21,48,8,18,14,18,8,23,14,14,8,1,16,22,49,2,16,8,10,5,22,12,12,7,1,16
"25314",2005,112,1436,81,1306,67,"H",0,32,65,7,24,10,16,17,24,17,14,9,0,14,29,56,2,10,7,13,6,20,18,14,7,1,14
"25315",2005,30,1307,99,1308,80,"H",0,36,56,9,18,18,25,4,20,22,11,10,2,12,32,63,12,32,4,5,11,21,20,19,4,1,22
"25316",2005,33,1307,84,1308,66,"A",0,28,60,10,23,18,23,18,21,14,9,4,3,14,26,56,6,20,8,12,11,18,12,13,3,7,20
"25317",2005,91,1307,88,1361,71,"H",0,28,48,12,25,20,33,7,31,21,17,4,4,20,23,59,6,21,19,29,10,23,13,12,7,3,23
"25318",2005,117,1307,78,1361,61,"A",0,27,48,7,21,17,24,8,22,11,12,5,0,20,21,52,4,15,15,21,9,15,10,11,6,1,17
"25319",2005,89,1307,62,1424,58,"H",0,20,56,6,28,16,23,14,21,13,15,12,3,14,22,51,5,18,9,11,9,26,12,22,5,2,22
"25320",2005,119,1307,77,1424,66,"A",0,26,45,10,20,15,19,4,27,13,17,3,3,17,25,62,8,24,8,13,12,19,15,10,3,2,20
"25321",2005,112,1307,65,1428,54,"H",0,23,50,7,17,12,18,8,27,9,8,5,5,14,22,60,4,21,6,8,13,23,14,8,4,3,19
"25322",2005,82,1428,69,1307,58,"H",0,27,43,1,8,14,20,8,28,19,14,6,4,18,21,53,8,20,8,19,11,12,9,10,11,0,21
"25323",2005,68,1307,89,1461,75,"H",0,31,60,6,17,21,29,11,20,18,11,10,4,20,29,63,2,13,15,20,16,24,11,17,6,8,27
"25324",2005,98,1461,81,1307,71,"H",0,31,60,8,19,11,20,14,21,16,11,9,4,17,23,49,9,20,16,25,9,21,13,13,5,2,21
"25325",2005,73,1309,74,1308,71,"H",0,28,65,5,21,13,18,16,23,19,11,7,3,14,28,58,11,22,4,6,9,24,17,16,6,1,15
"25326",2005,101,1309,71,1308,66,"A",0,22,58,6,14,21,26,16,32,7,20,6,2,20,24,53,2,14,16,27,3,24,13,12,9,6,19
"25327",2005,68,1317,79,1308,69,"A",0,27,57,4,10,21,26,10,30,12,14,6,8,19,23,64,9,19,14,21,15,24,14,15,4,5,17
"25328",2005,96,1317,79,1308,67,"H",0,29,64,7,19,14,18,18,31,12,19,8,5,22,24,62,2,19,17,23,11,19,13,14,10,5,19
"25329",2005,75,1375,73,1308,64,"H",0,22,55,8,21,21,28,13,24,12,12,7,2,21,23,57,5,17,13,18,12,25,9,12,2,3,23
"25330",2005,103,1375,63,1308,55,"A",0,24,53,10,21,5,7,13,25,10,22,4,2,23,18,47,5,17,14,26,10,17,9,15,5,1,13
"25331",2005,80,1418,89,1308,79,"A",1,32,68,10,27,15,18,14,25,15,11,10,2,18,26,61,9,27,18,23,11,23,10,15,4,0,16
"25332",2005,108,1418,91,1308,49,"H",0,33,66,6,22,19,28,17,27,18,14,9,4,17,17,53,4,16,11,14,8,17,10,21,5,0,23
"25333",2005,44,1431,75,1308,64,"A",0,30,62,6,20,9,13,10,22,14,9,3,4,18,25,54,5,19,9,18,12,24,9,15,3,4,16
