"","result.alien","diff.score.at.home"
"26544","1",-6
"26545","0",11
"26546","0",10
"26547","0",-8
"26548","1",1
"26549","0",15
"26550","0",17
"26551","0",-2
"26552","1",16
"26553","1",33
"26554","0",-3
"26555","0",7
"26556","0",7
"26557","0",3
"26558","0",4
"26559","0",-8
"26560","1",26
"26561","1",4
"26562","0",-4
"26563","1",22
"26564","0",-8
"26565","0",-8
"26566","1",7
"26567","0",9
"26568","0",12
"26569","1",-5
"26570","1",-16
"26571","1",8
"26572","0",-1
"26573","1",26
"26574","0",-22
"26575","0",-6
"26576","1",26
"26577","0",14
"26578","0",1
"26579","0",9
"26580","0",11
"26581","1",6
"26582","0",-6
"26583","1",-13
"26584","1",-7
"26585","0",12
"26586","0",4
"26587","0",2
"26588","0",11
"26589","1",18
"26590","0",-22
"26591","1",16
"26592","0",-5
"26593","0",-38
"26594","1",4
"26595","0",-10
"26596","1",7
"26597","0",10
"26598","0",2
"26599","0",10
"26600","0",7
"26601","0",8
"26602","0",2
"26603","0",-2
"26604","1",14
"26605","0",12
"26606","0",7
"26607","0",9
"26608","0",14
"26609","0",7
"26610","0",2
"26611","1",14
"26612","0",-2
"26613","0",2
"26614","0",11
"26615","0",4
"26616","0",2
"26617","0",1
"26618","0",1
"26619","1",27
"26620","0",-2
"26621","1",11
"26622","0",-5
"26623","0",10
"26624","0",10
"26625","0",9
"26626","0",6
"26627","0",-2
"26628","1",12
"26629","1",-5
"26630","1",-3
"26631","0",8
"26632","0",4
"26633","1",-5
"26634","1",-2
"26635","1",2
"26636","0",-2
"26637","1",-14
"26638","1",-7
"26639","0",3
"26640","0",1
"26641","0",4
"26642","0",5
"26643","0",19
"26644","0",19
"26645","1",13
"26646","0",-6
"26647","0",-2
"26648","1",20
"26649","0",6
"26650","0",8
"26651","1",-2
"26652","1",-7
"26653","0",-8
"26654","1",3
"26655","0",7
"26656","0",3
"26657","0",9
"26658","0",1
"26659","1",8
"26660","0",-17
"26661","1",-14
"26662","1",-6
"26663","1",21
"26664","0",-10
"26665","0",10
"26666","0",9
"26667","0",4
"26668","0",5
"26669","0",3
"26670","0",10
"26671","0",-1
"26672","1",9
"26673","1",20
"26674","0",-5
"26675","0",-9
"26676","1",20
"26677","1",-11
"26678","1",-10
"26679","0",18
"26680","0",3
"26681","0",-1
"26682","1",23
"26683","1",16
"26684","0",-3
"26685","0",16
"26686","0",7
"26687","0",-6
"26688","1",24
"26689","0",1
"26690","0",7
"26691","1",-9
"26692","1",-1
"26693","0",-4
"26694","1",11
"26695","1",7
"26696","0",-5
"26697","1",-8
"26698","1",-8
"26699","0",-8
"26700","1",23
"26701","0",19
"26702","0",4
"26703","0",-2
"26704","1",5
"26705","0",-22
"26706","1",18
"26707","0",12
"26708","0",6
"26709","1",20
"26710","0",-23
"26711","0",-4
"26712","1",16
"26713","1",3
"26714","0",-20
"26715","1",13
"26716","0",-6
"26717","0",-18
"26718","1",30
"26719","1",-4
"26720","1",-20
"26721","0",-1
"26722","1",7
"26723","0",13
"26724","0",17
"26725","0",4
"26726","0",4
"26727","0",7
"26728","0",3
"26729","1",7
"26730","0",-9
"26731","0",-11
"26732","1",24
"26733","0",34
"26734","0",1
"26735","0",4
"26736","0",2
"26737","0",7
"26738","0",19
"26739","1",21
"26740","0",-6
"26741","1",-5
"26742","1",-16
"26743","0",-9
"26744","1",20
"26745","0",27
"26746","0",1
"26747","1",-19
"26748","1",-11
"26749","1",15
"26750","0",-3
"26751","0",-8
"26752","1",5
"26753","1",10
"26754","0",-11
"26755","0",-2
"26756","1",9
"26757","0",-3
"26758","1",3
"26759","0",-3
"26760","1",15
"26761","0",4
"26762","0",14
"26763","0",15
"26764","0",9
"26765","0",-4
"26766","1",21
"26767","1",13
"26768","0",-14
"26769","0",-16
"26770","1",4
"26771","1",31
"26772","0",-16
"26773","1",20
"26774","0",-15
"26775","1",-2
"26776","1",-10
"26777","1",13
"26778","0",-14
"26779","1",18
"26780","0",-15
"26781","0",-20
"26782","1",17
"26783","0",-3
"26784","1",11
"26785","0",22
"26786","0",2
"26787","0",-6
"26788","1",8
"26789","0",-3
"26790","1",3
"26791","0",-9
"26792","1",6
"26793","0",3
"26794","0",6
"26795","0",-3
"26796","1",25
"26797","1",19
"26798","0",-25
"26799","1",20
"26800","0",-3
"26801","0",14
"26802","0",9
"26803","0",-10
"26804","1",5
"26805","0",-25
"26806","1",11
"26807","0",12
"26808","0",4
"26809","1",-20
"26810","1",-2
"26811","0",-3
"26812","1",14
"26813","1",-20
"26814","1",-1
"26815","0",21
"26816","0",8
"26817","0",18
"26818","0",6
"26819","1",2
"26820","0",-4
"26821","1",12
"26822","0",-5
"26823","0",-18
"26824","1",9
"26825","0",8
"26826","0",14
"26827","0",-3
"26828","1",20
"26829","0",-3
"26830","1",11
"26831","0",38
"26832","0",2
"26833","0",10
"26834","0",14
"26835","1",6
"26836","0",-18
"26837","1",2
"26838","0",-22
"26839","0",16
"26840","0",34
"26841","0",-19
"26842","1",11
"26843","0",4
"26844","0",1
"26845","1",24
"26846","0",-9
"26847","0",-1
"26848","1",18
"26849","0",-13
"26850","1",31
"26851","0",16
"26852","0",3
"26853","0",4
"26854","0",11
"26855","0",-5
"26856","1",16
"26857","0",9
"26858","0",7
"26859","0",19
"26860","0",9
"26861","0",5
"26862","0",3
"26863","0",14
"26864","0",6
"26865","1",15
"26866","0",-21
"26867","0",6
"26868","0",6
"26869","1",44
"26870","0",-18
"26871","0",-10
"26872","1",14
"26873","0",-11
"26874","1",9
"26875","0",21
"26876","0",5
"26877","1",19
"26878","0",-9
"26879","0",-2
"26880","1",3
"26881","0",-6
"26882","1",5
"26883","1",1
"26884","0",-1
"26885","1",7
"26886","0",-20
"26887","1",14
"26888","0",-3
"26889","1",-5
"26890","1",-4
"26891","0",-9
"26892","1",5
"26893","1",36
"26894","0",-4
"26895","1",17
"26896","0",-15
"26897","1",7
"26898","0",-8
"26899","0",21
"26900","0",17
"26901","0",-20
"26902","1",22
"26903","1",18
"26904","0",-9
"26905","1",28
"26906","0",-12
"26907","0",12
"26908","0",5
"26909","1",-17
"26910","1",-2
"26911","0",8
"26912","0",16
"26913","0",-8
"26914","1",14
"26915","0",-18
"26916","1",7
"26917","0",-11
"26918","1",8
"26919","0",8
"26920","0",10
"26921","0",4
"26922","0",8
"26923","1",-4
"26924","1",-3
"26925","1",9
"26926","0",-17
"26927","0",-2
"26928","1",13
"26929","0",12
"26930","0",24
"26931","0",-13
"26932","1",16
"26933","0",-7
"26934","1",16
"26935","0",2
"26936","0",7
"26937","1",15
"26938","0",-5
"26939","0",-8
"26940","1",6
"26941","0",-21
"26942","1",16
"26943","0",11
"26944","0",24
"26945","0",10
"26946","0",22
"26947","1",-8
"26948","1",-2
"26949","1",8
"26950","0",-10
"26951","0",13
"26952","0",18
"26953","1",-31
"26954","1",-1
"26955","0",1
"26956","0",16
"26957","0",2
"26958","0",10
"26959","1",10
"26960","0",-11
"26961","1",4
"26962","0",-10
"26963","0",11
"26964","0",15
"26965","0",18
"26966","0",2
"26967","1",-7
"26968","1",-4
"26969","0",-14
"26970","1",30
"26971","0",-17
"26972","1",20
"26973","0",-15
"26974","1",10
"26975","0",-12
"26976","1",19
"26977","1",42
"26978","0",-23
"26979","1",14
"26980","0",-19
"26981","0",10
"26982","0",19
"26983","1",-14
"26984","1",-7
"26985","1",-19
"26986","1",-4
"26987","0",3
"26988","0",10
"26989","0",-2
"26990","1",9
"26991","0",-7
"26992","1",6
"26993","1",13
"26994","0",-8
"26995","1",23
"26996","0",-27
"26997","0",10
"26998","0",7
"26999","0",-2
"27000","1",28
"27001","1",24
"27002","0",-11
"27003","0",-30
"27004","1",9
"27005","1",17
"27006","0",-12
"27007","0",14
"27008","0",8
"27009","0",10
"27010","0",24
"27011","0",-2
"27012","1",23
"27013","1",35
"27014","0",-21
"27015","1",8
"27016","0",-9
"27017","0",7
"27018","0",18
"27019","1",-7
"27020","1",-1
"27021","0",7
"27022","0",13
"27023","0",14
"27024","0",3
"27025","0",-7
"27026","1",1
"27027","0",-1
"27028","1",3
"27029","0",-2
"27030","1",30
"27031","0",22
"27032","0",9
"27033","1",5
"27034","0",-1
"27035","0",15
"27036","0",11
"27037","0",-3
"27038","1",4
"27039","0",1
"27040","0",5
"27041","1",29
"27042","0",-6
"27043","0",-3
"27044","1",8
"27045","0",5
"27046","0",12
"27047","1",27
"27048","0",-9
"27049","0",-2
"27050","1",6
"27051","0",15
"27052","0",10
"27053","1",34
"27054","0",-29
"27055","0",-12
"27056","1",1
"27057","0",-3
"27058","1",22
"27059","0",-1
"27060","1",6
"27061","1",-20
"27062","1",-1
"27063","1",-1
"27064","1",-17
"27065","0",1
"27066","0",15
"27067","1",-4
"27068","1",-4
"27069","0",-1
"27070","1",6
"27071","0",12
"27072","0",12
"27073","0",5
"27074","0",2
"27075","0",-6
"27076","1",5
"27077","1",13
"27078","0",-4
"27079","1",-11
"27080","1",-5
"27081","0",-6
"27082","1",13
"27083","0",-9
"27084","1",10
"27085","1",1
"27086","0",-6
"27087","1",18
"27088","0",-7
"27089","1",17
"27090","0",-8
"27091","0",4
"27092","0",1
"27093","1",19
"27094","0",-4
"27095","1",6
"27096","0",-19
"27097","0",10
"27098","0",10
"27099","1",22
"27100","0",-1
"27101","1",43
"27102","0",-8
"27103","1",-2
"27104","1",-4
"27105","0",8
"27106","0",20
"27107","0",26
"27108","0",7
"27109","0",12
"27110","0",12
"27111","1",-8
"27112","1",-3
"27113","1",17
"27114","0",-13
"27115","0",-20
"27116","1",6
"27117","0",-2
"27118","1",5
"27119","1",-5
"27120","1",-2
"27121","0",11
"27122","0",4
"27123","1",-8
"27124","1",-3
"27125","0",5
"27126","0",15
"27127","1",34
"27128","0",-18
"27129","1",6
"27130","0",-13
"27131","1",4
"27132","0",-1
"27133","0",-17
"27134","1",9
"27135","1",-1
"27136","1",-14
"27137","1",17
"27138","0",-28
"27139","0",17
"27140","0",19
"27141","0",20
"27142","0",2
"27143","1",18
"27144","0",-6
"27145","0",15
"27146","0",21
"27147","1",3
"27148","0",-1
"27149","0",12
"27150","0",16
"27151","0",8
"27152","0",6
"27153","0",-15
"27154","1",4
"27155","0",-9
"27156","1",2
"27157","1",14
"27158","0",-11
"27159","1",10
"27160","0",-1
"27161","0",7
"27162","0",1
"27163","0",6
"27164","0",31
"27165","0",5
"27166","0",12
"27167","0",15
"27168","0",3
"27169","1",22
"27170","0",-3
"27171","1",21
"27172","0",-2
"27173","1",-8
"27174","1",-5
"27175","1",-4
"27176","1",-3
"27177","1",3
"27178","0",-8
"27179","1",-4
"27180","1",-5
"27181","1",-12
"27182","1",-4
"27183","1",7
"27184","0",-14
"27185","0",15
"27186","0",3
"27187","0",11
"27188","0",13
"27189","0",8
"27190","0",14
"27191","0",5
"27192","0",7
"27193","0",-17
"27194","1",5
"27195","0",5
"27196","0",13
"27197","1",12
"27198","0",-5
"27199","0",6
"27200","0",2
"27201","1",8
"27202","0",-40
"27203","0",-12
"27204","1",9
"27205","0",20
"27206","0",10
"27207","0",-13
"27208","1",13
"27209","0",16
"27210","0",14
"27211","0",21
"27212","0",15
"27213","0",-21
"27214","1",14
"27215","0",2
"27216","0",20
"27217","1",18
"27218","0",-10
"27219","0",-8
"27220","1",31
"27221","1",-7
"27222","1",-13
"27223","1",6
"27224","0",-8
"27225","1",9
"27226","0",-2
"27227","0",11
"27228","0",19
"27229","1",9
"27230","0",-10
"27231","1",17
"27232","0",-5
"27233","0",-2
"27234","1",21
"27235","1",9
"27236","0",-2
"27237","0",9
"27238","0",1
"27239","1",1
"27240","0",-19
"27241","0",-1
"27242","1",32
"27243","0",12
"27244","0",6
"27245","0",11
"27246","0",16
"27247","1",39
"27248","0",-10
"27249","0",7
"27250","0",5
"27251","1",-15
"27252","1",-4
"27253","0",13
"27254","0",20
"27255","0",9
"27256","0",22
"27257","0",-12
"27258","1",17
"27259","0",5
"27260","0",16
"27261","1",18
"27262","0",-12
"27263","0",-4
"27264","1",6
"27265","1",19
"27266","0",-28
"27267","0",1
"27268","0",7
"27269","1",12
"27270","0",-14
"27271","0",20
"27272","0",9
"27273","1",16
"27274","0",-12
"27275","1",8
"27276","0",-11
"27277","0",7
"27278","0",3
"27279","1",28
"27280","0",-28
"27281","1",10
"27282","0",-16
"27283","1",15
"27284","0",-9
"27285","0",1
"27286","0",28
"27287","0",3
"27288","0",9
"27289","0",-12
"27290","1",2
"27291","1",38
"27292","0",-20
"27293","0",6
"27294","0",8
"27295","0",3
"27296","0",10
"27297","0",13
"27298","0",22
"27299","1",2
"27300","0",-5
"27301","0",3
"27302","0",9
"27303","1",5
"27304","0",-9
"27305","0",-3
"27306","1",10
"27307","1",4
"27308","0",-15
"27309","1",-12
"27310","1",-12
"27311","0",11
"27312","0",3
"27313","0",-14
"27314","1",5
"27315","0",8
"27316","0",10
"27317","1",3
"27318","0",-11
"27319","0",-7
"27320","1",1
"27321","0",6
"27322","0",4
"27323","1",15
"27324","0",-2
"27325","0",-9
"27326","1",15
"27327","0",-8
"27328","1",2
"27329","0",-12
"27330","1",5
"27331","0",18
"27332","0",16
"27333","1",5
"27334","0",-1
"27335","1",33
"27336","0",-37
"27337","0",6
"27338","0",16
"27339","0",-24
"27340","1",7
"27341","0",-12
"27342","1",7
"27343","0",-22
"27344","1",10
"27345","0",-14
"27346","1",15
"27347","0",-5
"27348","1",7
"27349","0",-10
"27350","1",6
"27351","0",7
"27352","0",1
"27353","0",13
"27354","0",4
"27355","0",-10
"27356","1",26
"27357","0",-12
"27358","1",2
"27359","0",-3
"27360","1",10
"27361","1",5
"27362","0",-8
"27363","1",11
"27364","0",-8
"27365","0",-24
"27366","1",25
"27367","0",-9
"27368","1",3
"27369","0",18
"27370","0",1
"27371","0",-22
"27372","1",17
"27373","1",27
"27374","0",-4
"27375","1",36
"27376","0",-25
"27377","1",4
"27378","0",-7
"27379","0",2
"27380","0",4
"27381","0",-3
"27382","1",4
"27383","1",14
"27384","0",-3
"27385","0",6
"27386","0",23
"27387","1",-1
"27388","1",-12
"27389","0",6
"27390","0",11
"27391","0",-4
"27392","1",9
"27393","1",8
"27394","0",-8
"27395","1",-4
"27396","1",-7
"27397","0",11
"27398","0",6
"27399","1",25
"27400","0",-25
"27401","0",1
"27402","0",6
"27403","0",-21
"27404","1",17
"27405","0",-6
"27406","1",11
"27407","0",3
"27408","0",11
"27409","0",3
"27410","0",4
"27411","0",12
"27412","0",5
"27413","1",2
"27414","0",-11
"27415","0",13
"27416","0",4
"27417","0",-2
"27418","1",7
"27419","1",13
"27420","0",-6
"27421","0",3
"27422","0",25
"27423","1",-1
"27424","1",-14
"27425","0",18
"27426","0",3
"27427","0",-6
"27428","1",27
"27429","0",14
"27430","0",9
"27431","0",-16
"27432","1",4
"27433","1",4
"27434","0",-25
"27435","0",10
"27436","0",2
"27437","1",-3
"27438","1",-7
"27439","0",1
"27440","0",3
"27441","1",17
"27442","0",-3
"27443","1",24
"27444","0",-7
"27445","0",-10
"27446","1",23
"27447","0",12
"27448","0",11
"27449","0",-1
"27450","1",11
"27451","0",-12
"27452","1",10
"27453","1",18
"27454","0",-25
"27455","0",7
"27456","0",6
"27457","1",13
"27458","0",-4
"27459","1",11
"27460","0",-11
"27461","0",16
"27462","0",3
"27463","1",7
"27464","0",-18
"27465","0",-7
"27466","1",24
"27467","0",21
"27468","0",16
"27469","0",30
"27470","0",15
"27471","1",-6
"27472","1",-20
"27473","0",12
"27474","0",10
"27475","1",24
"27476","0",-8
"27477","0",1
"27478","0",10
"27479","1",35
"27480","0",-22
"27481","0",2
"27482","0",5
"27483","1",7
"27484","0",-1
"27485","0",11
"27486","0",14
"27487","0",-18
"27488","1",11
"27489","0",11
"27490","0",6
"27491","0",11
"27492","0",12
"27493","1",8
"27494","0",-10
"27495","0",13
"27496","0",7
"27497","0",-3
"27498","1",5
"27499","0",9
"27500","0",16
"27501","1",16
"27502","0",-2
"27503","1",11
"27504","0",-2
"27505","1",-3
"27506","1",-13
"27507","0",5
"27508","0",6
"27509","0",-7
"27510","1",8
"27511","0",13
"27512","0",17
"27513","0",-22
"27514","1",14
"27515","0",-5
"27516","1",13
"27517","1",15
"27518","0",-4
"27519","0",2
"27520","0",8
"27521","0",4
"27522","0",11
"27523","0",5
"27524","0",9
"27525","0",-31
"27526","1",19
"27527","1",8
"27528","0",-3
"27529","0",10
"27530","0",29
"27531","0",14
"27532","0",2
"27533","0",16
"27534","0",12
"27535","1",9
"27536","0",-10
"27537","0",14
"27538","0",9
"27539","1",13
"27540","0",-1
"27541","1",-19
"27542","1",-1
"27543","0",13
"27544","0",21
"27545","0",-6
"27546","1",13
"27547","0",20
"27548","0",12
"27549","0",-6
"27550","1",16
"27551","0",-12
"27552","1",17
"27553","1",24
"27554","0",-33
"27555","0",10
"27556","0",21
"27557","0",-13
"27558","1",8
"27559","0",2
"27560","0",3
"27561","0",-7
"27562","1",22
"27563","1",2
"27564","0",-7
"27565","1",17
"27566","0",-16
"27567","1",5
"27568","0",-11
"27569","0",25
"27570","0",12
"27571","0",-29
"27572","1",29
"27573","0",10
"27574","0",1
"27575","1",9
"27576","0",-22
"27577","0",29
"27578","0",3
"27579","0",-3
"27580","1",7
"27581","0",2
"27582","0",2
"27583","1",-2
"27584","1",-4
"27585","0",21
"27586","0",14
"27587","0",16
"27588","0",19
"27589","0",12
"27590","0",4
"27591","1",9
"27592","0",-3
"27593","0",16
"27594","0",30
"27595","0",12
"27596","0",5
"27597","0",-11
"27598","1",14
"27599","0",-3
"27600","1",15
"27601","1",-9
"27602","1",-10
"27603","1",14
"27604","0",-18
"27605","0",-9
"27606","1",25
"27607","1",-1
"27608","1",-3
"27609","0",-6
"27610","1",2
"27611","0",14
"27612","0",21
"27613","0",13
"27614","0",3
"27615","0",-14
"27616","1",9
"27617","1",35
"27618","0",-1
"27619","1",16
"27620","0",-8
"27621","1",5
"27622","0",-24
"27623","1",11
"27624","0",-12
"27625","0",-4
"27626","1",16
"27627","1",11
"27628","0",-14
"27629","0",19
"27630","0",2
"27631","1",-6
"27632","1",-5
"27633","0",8
"27634","0",17
"27635","0",-6
"27636","1",18
"27637","0",3
"27638","0",13
"27639","1",19
"27640","0",-12
"27641","0",-19
"27642","1",3
"27643","1",10
"27644","0",-2
"27645","0",-6
"27646","1",7
"27647","1",-6
"27648","1",-3
"27649","0",16
"27650","0",10
"27651","0",5
"27652","0",17
"27653","0",13
"27654","0",2
"27655","1",-10
"27656","1",-2
"27657","0",7
"27658","0",8
"27659","0",1
"27660","0",10
"27661","1",2
"27662","0",-8
"27663","1",3
"27664","0",-8
"27665","1",-12
"27666","1",-11
"27667","0",-2
"27668","1",9
"27669","0",-1
"27670","1",10
"27671","0",-3
"27672","1",5
"27673","0",-1
"27674","1",29
"27675","0",7
"27676","0",17
"27677","0",-12
"27678","1",30
"27679","1",21
"27680","0",-13
"27681","1",29
"27682","0",-5
"27683","0",-6
"27684","1",26
"27685","0",15
"27686","0",20
"27687","0",-5
"27688","1",9
"27689","0",-12
"27690","1",29
"27691","0",4
"27692","0",21
"27693","0",-21
"27694","1",26
"27695","1",4
"27696","0",-10
"27697","0",-8
"27698","1",6
"27699","0",3
"27700","0",9
"27701","0",-11
"27702","1",11
"27703","0",6
"27704","0",11
"27705","1",19
"27706","0",-8
"27707","0",7
"27708","0",9
"27709","0",-3
"27710","1",21
"27711","0",1
"27712","0",7
"27713","0",-18
"27714","1",5
"27715","0",10
"27716","0",9
"27717","1",15
"27718","0",-5
"27719","0",-14
"27720","1",26
"27721","0",9
"27722","0",11
"27723","1",9
"27724","0",-3
"27725","0",-4
"27726","1",1
"27727","1",11
"27728","0",-7
"27729","1",20
"27730","0",-3
"27731","1",15
"27732","0",-12
"27733","0",-14
"27734","1",35
"27735","0",4
"27736","0",15
"27737","1",-15
"27738","1",-6
"27739","0",8
"27740","0",2
"27741","1",9
"27742","0",-4
"27743","0",-9
"27744","1",18
"27745","1",-13
"27746","1",-12
"27747","0",3
"27748","0",7
"27749","0",4
"27750","0",9
"27751","1",-21
"27752","1",-3
"27753","0",7
"27754","0",19
"27755","0",-12
"27756","1",11
"27757","0",14
"27758","0",13
"27759","1",11
"27760","0",-1
"27761","0",-19
"27762","1",19
"27763","0",-5
"27764","1",14
"27765","0",-2
"27766","1",21
"27767","0",-4
"27768","1",4
"27769","0",-2
"27770","1",12
"27771","1",-3
"27772","1",-9
"27773","1",6
"27774","0",-26
"27775","0",2
"27776","0",36
"27777","0",-6
"27778","1",2
"27779","0",28
"27780","0",2
"27781","0",2
"27782","0",16
"27783","1",1
"27784","0",-9
"27785","0",15
"27786","0",14
"27787","0",17
"27788","0",11
"27789","1",2
"27790","0",-1
"27791","0",24
"27792","0",3
"27793","1",14
"27794","0",-2
"27795","1",5
"27796","0",-16
"27797","1",33
"27798","0",-6
"27799","1",40
"27800","0",-5
"27801","0",8
"27802","0",6
"27803","0",16
"27804","0",43
"27805","1",-9
"27806","1",-11
"27807","1",-7
"27808","1",-7
"27809","0",-8
"27810","1",5
"27811","0",-3
"27812","1",9
"27813","0",-16
"27814","1",13
"27815","0",3
"27816","0",9
"27817","1",27
"27818","0",-2
"27819","0",33
"27820","0",1
"27821","1",9
"27822","0",-5
"27823","1",8
"27824","0",-14
"27825","0",11
"27826","0",7
"27827","0",5
"27828","0",3
"27829","1",13
"27830","0",-3
"27831","0",16
"27832","0",12
"27833","0",5
"27834","0",7
"27835","1",10
"27836","0",-10
"27837","1",19
"27838","0",-20
"27839","0",5
"27840","0",3
"27841","1",4
"27842","0",-13
"27843","0",8
"27844","0",8
"27845","1",24
"27846","0",-6
"27847","1",15
"27848","0",-7
"27849","1",16
"27850","0",-1
"27851","0",-10
"27852","1",13
"27853","0",-7
"27854","1",1
"27855","0",14
"27856","0",3
"27857","0",-7
"27858","1",9
"27859","1",32
"27860","0",-30
"27861","0",2
"27862","0",18
"27863","1",5
"27864","0",-18
"27865","0",-2
"27866","1",14
"27867","0",6
"27868","0",4
"27869","0",-2
"27870","1",1
"27871","0",11
"27872","0",17
"27873","0",13
"27874","0",2
"27875","0",9
"27876","0",4
"27877","0",-15
"27878","1",9
"27879","1",9
"27880","0",-8
"27881","1",26
"27882","0",-10
"27883","0",21
"27884","0",7
"27885","0",-2
"27886","1",7
"27887","1",39
"27888","0",-2
"27889","0",-6
"27890","1",10
"27891","0",4
"27892","0",18
"27893","0",17
"27894","0",7
"27895","0",8
"27896","0",8
"27897","0",-51
"27898","1",32
"27899","1",19
"27900","0",-17
"27901","0",30
"27902","0",9
"27903","1",-12
"27904","1",-4
"27905","0",2
"27906","0",4
"27907","0",-9
"27908","1",34
"27909","1",15
"27910","0",-13
"27911","1",10
"27912","0",-9
"27913","0",13
"27914","0",13
"27915","1",22
"27916","0",-2
"27917","1",20
"27918","0",-2
"27919","0",-13
"27920","1",20
"27921","0",5
"27922","0",19
"27923","1",7
"27924","0",-7
"27925","1",18
"27926","0",-5
"27927","0",5
"27928","0",1
"27929","0",10
"27930","0",3
"27931","1",-9
"27932","1",-9
"27933","0",-10
"27934","1",20
"27935","0",-1
"27936","1",3
"27937","0",-2
"27938","1",16
"27939","0",26
"27940","0",10
"27941","0",14
"27942","0",9
"27943","0",9
"27944","0",27
"27945","1",-6
"27946","1",-8
"27947","0",2
"27948","0",13
"27949","1",25
"27950","0",-24
"27951","0",6
"27952","0",6
"27953","1",-12
"27954","1",-2
"27955","0",5
"27956","0",21
"27957","0",-3
"27958","1",12
"27959","0",-6
"27960","1",19
"27961","0",1
"27962","0",18
"27963","1",9
"27964","0",-3
"27965","0",-4
"27966","1",5
"27967","0",-7
"27968","1",1
"27969","0",-2
"27970","1",5
"27971","0",-1
"27972","1",25
"27973","1",13
"27974","0",-8
"27975","0",13
"27976","0",5
"27977","1",-5
"27978","1",-3
"27979","0",20
"27980","0",8
"27981","0",8
"27982","0",1
"27983","0",-5
"27984","1",14
"27985","0",-14
"27986","1",15
"27987","1",-8
"27988","1",-11
"27989","1",21
"27990","0",-6
"27991","0",11
"27992","0",9
"27993","1",11
"27994","0",-15
"27995","1",16
"27996","0",-2
"27997","0",15
"27998","0",7
"27999","0",2
"28000","0",13
"28001","0",-2
"28002","1",4
"28003","0",7
"28004","0",16
"28005","1",15
"28006","0",-17
"28007","0",-13
"28008","1",4
"28009","0",-12
"28010","1",11
"28011","0",-7
"28012","1",11
"28013","1",10
"28014","0",-3
"28015","0",-15
"28016","1",6
"28017","0",6
"28018","0",1
"28019","0",-10
"28020","1",20
"28021","1",32
"28022","0",-13
"28023","0",5
"28024","0",2
"28025","0",-14
"28026","1",38
"28027","0",8
"28028","0",14
"28029","0",-15
"28030","1",14
"28031","0",4
"28032","0",4
"28033","1",10
"28034","0",-5
"28035","1",2
"28036","0",-7
"28037","0",18
"28038","0",4
"28039","1",-1
"28040","1",-7
"28041","1",-15
"28042","1",-7
"28043","0",8
"28044","0",16
"28045","1",15
"28046","0",-2
"28047","0",10
"28048","0",11
"28049","0",16
"28050","0",9
"28051","0",9
"28052","0",4
"28053","0",23
"28054","0",19
"28055","0",6
"28056","0",4
"28057","0",-1
"28058","1",11
"28059","0",-1
"28060","1",8
"28061","0",-1
"28062","1",18
"28063","0",4
"28064","0",1
"28065","0",-14
"28066","1",9
"28067","0",-7
"28068","1",34
"28069","1",10
"28070","0",-31
"28071","1",12
"28072","0",-1
"28073","0",-6
"28074","1",1
"28075","0",8
"28076","0",5
"28077","0",-10
"28078","1",24
"28079","1",9
"28080","0",-4
"28081","0",12
"28082","0",10
"28083","1",-6
"28084","1",-1
"28085","1",6
"28086","0",-6
"28087","0",18
"28088","0",3
"28089","0",-9
"28090","1",20
"28091","0",4
"28092","0",6
"28093","1",27
"28094","0",-17
"28095","0",-3
"28096","1",28
"28097","1",12
"28098","0",-14
"28099","1",19
"28100","0",-11
"28101","1",3
"28102","0",-8
"28103","0",-9
"28104","1",15
"28105","0",8
"28106","0",5
"28107","0",-10
"28108","1",9
"28109","1",29
"28110","0",-6
"28111","0",9
"28112","0",17
"28113","0",2
"28114","0",4
"28115","1",3
"28116","0",-7
"28117","0",7
"28118","0",8
"28119","0",-7
"28120","1",11
"28121","1",6
"28122","0",-1
"28123","0",-1
"28124","1",10
"28125","0",-15
"28126","1",34
"28127","0",14
"28128","0",11
"28129","0",3
"28130","0",1
"28131","0",17
"28132","0",1
"28133","0",10
"28134","0",3
"28135","1",17
"28136","0",-3
"28137","1",13
"28138","0",-13
"28139","0",14
"28140","0",10
"28141","0",1
"28142","0",6
"28143","1",31
"28144","0",-3
"28145","0",-17
"28146","1",19
"28147","0",30
"28148","0",1
"28149","1",8
"28150","0",-20
"28151","1",15
"28152","0",-13
"28153","0",-9
"28154","1",8
"28155","0",-15
"28156","1",12
"28157","1",-3
"28158","1",-5
"28159","0",-35
"28160","1",36
"28161","0",-9
"28162","1",27
"28163","1",18
"28164","0",-3
"28165","1",13
"28166","0",-13
"28167","0",5
"28168","0",8
"28169","0",14
"28170","0",21
"28171","0",-20
"28172","1",10
"28173","0",-1
"28174","1",11
"28175","0",-11
"28176","1",16
"28177","0",30
"28178","0",2
"28179","1",32
"28180","0",-2
"28181","1",41
"28182","0",-33
"28183","0",7
"28184","0",10
"28185","0",-1
"28186","1",5
"28187","1",9
"28188","0",-16
"28189","0",-8
"28190","1",19
"28191","1",36
"28192","0",-5
"28193","0",-4
"28194","1",2
"28195","0",-20
"28196","1",7
"28197","0",-15
"28198","1",13
"28199","0",9
"28200","0",8
"28201","1",-4
"28202","1",-17
"28203","0",-15
"28204","1",15
"28205","0",8
"28206","0",19
"28207","1",19
"28208","0",-10
"28209","0",2
"28210","0",30
"28211","0",-2
"28212","1",20
"28213","0",-7
"28214","1",24
